order_id,item_id,product_id,quantity,list_price,discount,Extraction_Date,source
431,4,13,2,269.99,0.07,1714563465.450598,SQL-Server
431,5,19,1,449.0,0.07,1714563465.450598,SQL-Server
432,1,10,2,1549.0,0.2,1714563465.450598,SQL-Server
432,2,7,2,3999.99,0.05,1714563465.450598,SQL-Server
433,1,6,1,469.99,0.1,1714563465.450598,SQL-Server
433,2,10,1,1549.0,0.2,1714563465.450598,SQL-Server
433,3,24,1,549.99,0.1,1714563465.450598,SQL-Server
433,4,4,1,2899.99,0.2,1714563465.450598,SQL-Server
434,1,21,1,269.99,0.05,1714563465.450598,SQL-Server
434,2,20,1,599.99,0.1,1714563465.450598,SQL-Server
434,3,9,1,2999.99,0.2,1714563465.450598,SQL-Server
434,4,11,2,1680.99,0.07,1714563465.450598,SQL-Server
434,5,18,2,449.0,0.05,1714563465.450598,SQL-Server
435,1,22,1,269.99,0.05,1714563465.450598,SQL-Server
435,2,9,1,2999.99,0.05,1714563465.450598,SQL-Server
435,3,18,1,449.0,0.05,1714563465.450598,SQL-Server
436,1,3,1,999.99,0.05,1714563465.450598,SQL-Server
436,2,23,1,299.99,0.2,1714563465.450598,SQL-Server
437,1,3,1,999.99,0.05,1714563465.450598,SQL-Server
437,2,10,1,1549.0,0.05,1714563465.450598,SQL-Server
437,3,8,2,1799.99,0.05,1714563465.450598,SQL-Server
438,1,4,1,2899.99,0.07,1714563465.450598,SQL-Server
438,2,22,1,269.99,0.1,1714563465.450598,SQL-Server
438,3,8,2,1799.99,0.05,1714563465.450598,SQL-Server
438,4,13,2,269.99,0.05,1714563465.450598,SQL-Server
439,1,6,2,469.99,0.07,1714563465.450598,SQL-Server
439,2,7,2,3999.99,0.05,1714563465.450598,SQL-Server
440,1,19,2,449.0,0.07,1714563465.450598,SQL-Server
440,2,4,2,2899.99,0.07,1714563465.450598,SQL-Server
441,1,12,1,549.99,0.07,1714563465.450598,SQL-Server
441,2,15,1,529.99,0.1,1714563465.450598,SQL-Server
442,1,16,2,599.99,0.07,1714563465.450598,SQL-Server
442,2,26,2,599.99,0.2,1714563465.450598,SQL-Server
442,3,6,2,469.99,0.2,1714563465.450598,SQL-Server
443,1,5,1,1320.99,0.05,1714563465.450598,SQL-Server
443,2,26,1,599.99,0.2,1714563465.450598,SQL-Server
444,1,22,1,269.99,0.07,1714563465.450598,SQL-Server
444,2,15,2,529.99,0.07,1714563465.450598,SQL-Server
444,3,20,2,599.99,0.05,1714563465.450598,SQL-Server
444,4,16,1,599.99,0.1,1714563465.450598,SQL-Server
444,5,10,2,1549.0,0.2,1714563465.450598,SQL-Server
445,1,7,1,3999.99,0.2,1714563465.450598,SQL-Server
445,2,16,1,599.99,0.07,1714563465.450598,SQL-Server
445,3,23,1,299.99,0.2,1714563465.450598,SQL-Server
446,1,22,1,269.99,0.2,1714563465.450598,SQL-Server
446,2,16,2,599.99,0.07,1714563465.450598,SQL-Server
447,1,4,2,2899.99,0.05,1714563465.450598,SQL-Server
447,2,3,1,999.99,0.1,1714563465.450598,SQL-Server
447,3,8,1,1799.99,0.07,1714563465.450598,SQL-Server
448,1,13,2,269.99,0.05,1714563465.450598,SQL-Server
448,2,6,2,469.99,0.05,1714563465.450598,SQL-Server
449,1,17,2,429.0,0.05,1714563465.450598,SQL-Server
449,2,2,1,749.99,0.05,1714563465.450598,SQL-Server
449,3,7,2,3999.99,0.07,1714563465.450598,SQL-Server
449,4,26,2,599.99,0.2,1714563465.450598,SQL-Server
450,1,24,1,549.99,0.05,1714563465.450598,SQL-Server
450,2,12,1,549.99,0.07,1714563465.450598,SQL-Server
450,3,5,1,1320.99,0.1,1714563465.450598,SQL-Server
451,1,14,2,269.99,0.05,1714563465.450598,SQL-Server
452,1,11,1,1680.99,0.05,1714563465.450598,SQL-Server
452,2,16,1,599.99,0.05,1714563465.450598,SQL-Server
452,3,7,2,3999.99,0.1,1714563465.450598,SQL-Server
452,4,8,1,1799.99,0.1,1714563465.450598,SQL-Server
453,1,23,1,299.99,0.05,1714563465.450598,SQL-Server
453,2,20,2,599.99,0.2,1714563465.450598,SQL-Server
453,3,4,1,2899.99,0.2,1714563465.450598,SQL-Server
454,1,25,2,499.99,0.07,1714563465.450598,SQL-Server
454,2,13,2,269.99,0.05,1714563465.450598,SQL-Server
454,3,24,2,549.99,0.1,1714563465.450598,SQL-Server
455,1,9,1,2999.99,0.05,1714563465.450598,SQL-Server
456,1,17,2,429.0,0.07,1714563465.450598,SQL-Server
456,2,23,1,299.99,0.07,1714563465.450598,SQL-Server
457,1,24,2,549.99,0.07,1714563465.450598,SQL-Server
457,2,2,1,749.99,0.05,1714563465.450598,SQL-Server
457,3,7,2,3999.99,0.1,1714563465.450598,SQL-Server
457,4,17,1,429.0,0.2,1714563465.450598,SQL-Server
458,1,2,1,749.99,0.2,1714563465.450598,SQL-Server
458,2,21,2,269.99,0.07,1714563465.450598,SQL-Server
458,3,11,1,1680.99,0.1,1714563465.450598,SQL-Server
458,4,24,1,549.99,0.2,1714563465.450598,SQL-Server
458,5,3,2,999.99,0.2,1714563465.450598,SQL-Server
459,1,11,1,1680.99,0.2,1714563465.450598,SQL-Server
460,1,19,1,449.0,0.05,1714563465.450598,SQL-Server
460,2,18,2,449.0,0.07,1714563465.450598,SQL-Server
460,3,4,1,2899.99,0.2,1714563465.450598,SQL-Server
460,4,22,2,269.99,0.1,1714563465.450598,SQL-Server
461,1,16,1,599.99,0.07,1714563465.450598,SQL-Server
461,2,4,1,2899.99,0.2,1714563465.450598,SQL-Server
461,3,8,2,1799.99,0.05,1714563465.450598,SQL-Server
461,4,24,1,549.99,0.1,1714563465.450598,SQL-Server
461,5,18,2,449.0,0.1,1714563465.450598,SQL-Server
462,1,12,2,549.99,0.1,1714563465.450598,SQL-Server
463,1,13,2,269.99,0.07,1714563465.450598,SQL-Server
464,1,7,1,3999.99,0.1,1714563465.450598,SQL-Server
465,1,6,2,469.99,0.1,1714563465.450598,SQL-Server
465,2,25,2,499.99,0.1,1714563465.450598,SQL-Server
466,1,19,2,449.0,0.2,1714563465.450598,SQL-Server
466,2,6,1,469.99,0.2,1714563465.450598,SQL-Server
466,3,7,2,3999.99,0.05,1714563465.450598,SQL-Server
466,4,15,1,529.99,0.1,1714563465.450598,SQL-Server
466,5,5,1,1320.99,0.1,1714563465.450598,SQL-Server
467,1,19,1,449.0,0.07,1714563465.450598,SQL-Server
467,2,10,1,1549.0,0.07,1714563465.450598,SQL-Server
467,3,22,2,269.99,0.1,1714563465.450598,SQL-Server
467,4,17,2,429.0,0.07,1714563465.450598,SQL-Server
467,5,11,1,1680.99,0.1,1714563465.450598,SQL-Server
468,1,19,1,449.0,0.1,1714563465.450598,SQL-Server
468,2,9,2,2999.99,0.05,1714563465.450598,SQL-Server
468,3,10,2,1549.0,0.05,1714563465.450598,SQL-Server
468,4,25,1,499.99,0.1,1714563465.450598,SQL-Server
469,1,8,2,1799.99,0.1,1714563465.450598,SQL-Server
469,2,4,1,2899.99,0.07,1714563465.450598,SQL-Server
469,3,15,2,529.99,0.2,1714563465.450598,SQL-Server
470,1,18,1,449.0,0.05,1714563465.450598,SQL-Server
470,2,13,1,269.99,0.05,1714563465.450598,SQL-Server
470,3,8,2,1799.99,0.2,1714563465.450598,SQL-Server
471,1,14,1,269.99,0.2,1714563465.450598,SQL-Server
471,2,13,2,269.99,0.05,1714563465.450598,SQL-Server
472,1,15,1,529.99,0.1,1714563465.450598,SQL-Server
472,2,21,2,269.99,0.1,1714563465.450598,SQL-Server
473,1,26,1,599.99,0.07,1714563465.450598,SQL-Server
474,1,19,2,449.0,0.05,1714563465.450598,SQL-Server
474,2,11,1,1680.99,0.2,1714563465.450598,SQL-Server
475,1,17,2,429.0,0.07,1714563465.450598,SQL-Server
475,2,26,2,599.99,0.2,1714563465.450598,SQL-Server
475,3,25,1,499.99,0.2,1714563465.450598,SQL-Server
476,1,22,2,269.99,0.07,1714563465.450598,SQL-Server
476,2,4,2,2899.99,0.2,1714563465.450598,SQL-Server
476,3,11,2,1680.99,0.07,1714563465.450598,SQL-Server
476,4,20,2,599.99,0.05,1714563465.450598,SQL-Server
477,1,6,1,469.99,0.1,1714563465.450598,SQL-Server
477,2,10,1,1549.0,0.05,1714563465.450598,SQL-Server
478,1,21,2,269.99,0.07,1714563465.450598,SQL-Server
479,1,26,1,599.99,0.07,1714563465.450598,SQL-Server
479,2,12,1,549.99,0.05,1714563465.450598,SQL-Server
479,3,21,1,269.99,0.2,1714563465.450598,SQL-Server
479,4,7,1,3999.99,0.05,1714563465.450598,SQL-Server
479,5,10,1,1549.0,0.2,1714563465.450598,SQL-Server
480,1,4,1,2899.99,0.05,1714563465.450598,SQL-Server
480,2,15,1,529.99,0.05,1714563465.450598,SQL-Server
480,3,23,2,299.99,0.07,1714563465.450598,SQL-Server
481,1,13,2,269.99,0.2,1714563465.450598,SQL-Server
481,2,16,2,599.99,0.07,1714563465.450598,SQL-Server
481,3,9,2,2999.99,0.1,1714563465.450598,SQL-Server
482,1,13,1,269.99,0.2,1714563465.450598,SQL-Server
482,2,14,1,269.99,0.1,1714563465.450598,SQL-Server
483,1,17,1,429.0,0.07,1714563465.450598,SQL-Server
484,1,8,2,1799.99,0.1,1714563465.450598,SQL-Server
484,2,24,1,549.99,0.05,1714563465.450598,SQL-Server
484,3,9,2,2999.99,0.05,1714563465.450598,SQL-Server
484,4,6,1,469.99,0.2,1714563465.450598,SQL-Server
485,1,13,1,269.99,0.1,1714563465.450598,SQL-Server
485,2,26,2,599.99,0.05,1714563465.450598,SQL-Server
486,1,9,1,2999.99,0.07,1714563465.450598,SQL-Server
486,2,23,2,299.99,0.05,1714563465.450598,SQL-Server
487,1,6,1,469.99,0.2,1714563465.450598,SQL-Server
488,1,13,2,269.99,0.07,1714563465.450598,SQL-Server
488,2,23,2,299.99,0.05,1714563465.450598,SQL-Server
488,3,22,1,269.99,0.05,1714563465.450598,SQL-Server
489,1,8,2,1799.99,0.1,1714563465.450598,SQL-Server
490,1,12,1,549.99,0.1,1714563465.450598,SQL-Server
490,2,23,1,299.99,0.05,1714563465.450598,SQL-Server
490,3,14,1,269.99,0.1,1714563465.450598,SQL-Server
490,4,13,2,269.99,0.07,1714563465.450598,SQL-Server
491,1,9,2,2999.99,0.2,1714563465.450598,SQL-Server
491,2,21,2,269.99,0.05,1714563465.450598,SQL-Server
491,3,15,2,529.99,0.05,1714563465.450598,SQL-Server
492,1,6,1,469.99,0.1,1714563465.450598,SQL-Server
492,2,22,2,269.99,0.1,1714563465.450598,SQL-Server
492,3,26,1,599.99,0.05,1714563465.450598,SQL-Server
493,1,15,1,529.99,0.05,1714563465.450598,SQL-Server
493,2,18,2,449.0,0.05,1714563465.450598,SQL-Server
493,3,26,1,599.99,0.05,1714563465.450598,SQL-Server
494,1,23,1,299.99,0.1,1714563465.450598,SQL-Server
495,1,22,1,269.99,0.2,1714563465.450598,SQL-Server
495,2,9,1,2999.99,0.05,1714563465.450598,SQL-Server
496,1,23,1,299.99,0.2,1714563465.450598,SQL-Server
496,2,13,1,269.99,0.1,1714563465.450598,SQL-Server
496,3,21,2,269.99,0.2,1714563465.450598,SQL-Server
497,1,25,2,499.99,0.07,1714563465.450598,SQL-Server
498,1,24,1,549.99,0.07,1714563465.450598,SQL-Server
498,2,21,1,269.99,0.1,1714563465.450598,SQL-Server
498,3,10,1,1549.0,0.07,1714563465.450598,SQL-Server
499,1,11,1,1680.99,0.2,1714563465.450598,SQL-Server
499,2,15,1,529.99,0.07,1714563465.450598,SQL-Server
499,3,14,2,269.99,0.2,1714563465.450598,SQL-Server
499,4,20,2,599.99,0.1,1714563465.450598,SQL-Server
500,1,12,2,549.99,0.05,1714563465.450598,SQL-Server
500,2,14,1,269.99,0.2,1714563465.450598,SQL-Server
501,1,19,2,449.0,0.05,1714563465.450598,SQL-Server
501,2,8,1,1799.99,0.07,1714563465.450598,SQL-Server
501,3,14,1,269.99,0.1,1714563465.450598,SQL-Server
501,4,23,2,299.99,0.07,1714563465.450598,SQL-Server
502,1,13,1,269.99,0.05,1714563465.450598,SQL-Server
503,1,13,2,269.99,0.07,1714563465.450598,SQL-Server
503,2,10,1,1549.0,0.05,1714563465.450598,SQL-Server
504,1,24,2,549.99,0.1,1714563465.450598,SQL-Server
504,2,2,2,749.99,0.05,1714563465.450598,SQL-Server
505,1,26,1,599.99,0.2,1714563465.450598,SQL-Server
506,1,25,1,499.99,0.1,1714563465.450598,SQL-Server
506,2,7,1,3999.99,0.07,1714563465.450598,SQL-Server
507,1,11,2,1680.99,0.05,1714563465.450598,SQL-Server
507,2,13,2,269.99,0.07,1714563465.450598,SQL-Server
507,3,20,2,599.99,0.1,1714563465.450598,SQL-Server
508,1,8,1,1799.99,0.05,1714563465.450598,SQL-Server
508,2,2,2,749.99,0.05,1714563465.450598,SQL-Server
508,3,10,2,1549.0,0.05,1714563465.450598,SQL-Server
508,4,25,1,499.99,0.07,1714563465.450598,SQL-Server
509,1,23,2,299.99,0.2,1714563465.450598,SQL-Server
509,2,4,2,2899.99,0.05,1714563465.450598,SQL-Server
510,1,17,1,429.0,0.1,1714563465.450598,SQL-Server
511,1,22,2,269.99,0.05,1714563465.450598,SQL-Server
511,2,13,1,269.99,0.1,1714563465.450598,SQL-Server
512,1,21,1,269.99,0.07,1714563465.450598,SQL-Server
513,1,7,1,3999.99,0.07,1714563465.450598,SQL-Server
513,2,13,1,269.99,0.2,1714563465.450598,SQL-Server
513,3,23,1,299.99,0.07,1714563465.450598,SQL-Server
514,1,18,2,449.0,0.2,1714563465.450598,SQL-Server
514,2,17,2,429.0,0.07,1714563465.450598,SQL-Server
515,1,8,1,1799.99,0.07,1714563465.450598,SQL-Server
515,2,5,1,1320.99,0.1,1714563465.450598,SQL-Server
515,3,25,2,499.99,0.07,1714563465.450598,SQL-Server
515,4,6,2,469.99,0.2,1714563465.450598,SQL-Server
516,1,7,1,3999.99,0.05,1714563465.450598,SQL-Server
516,2,5,2,1320.99,0.1,1714563465.450598,SQL-Server
517,1,21,2,269.99,0.07,1714563465.450598,SQL-Server
518,1,16,2,599.99,0.2,1714563465.450598,SQL-Server
518,2,5,2,1320.99,0.05,1714563465.450598,SQL-Server
518,3,25,2,499.99,0.05,1714563465.450598,SQL-Server
518,4,15,2,529.99,0.2,1714563465.450598,SQL-Server
518,5,11,2,1680.99,0.07,1714563465.450598,SQL-Server
519,1,6,1,469.99,0.07,1714563465.450598,SQL-Server
519,2,16,1,599.99,0.1,1714563465.450598,SQL-Server
519,3,23,2,299.99,0.05,1714563465.450598,SQL-Server
519,4,18,2,449.0,0.2,1714563465.450598,SQL-Server
519,5,7,1,3999.99,0.05,1714563465.450598,SQL-Server
520,1,26,1,599.99,0.1,1714563465.450598,SQL-Server
520,2,24,1,549.99,0.2,1714563465.450598,SQL-Server
520,3,10,1,1549.0,0.07,1714563465.450598,SQL-Server
521,1,5,1,1320.99,0.2,1714563465.450598,SQL-Server
521,2,14,1,269.99,0.2,1714563465.450598,SQL-Server
522,1,4,2,2899.99,0.07,1714563465.450598,SQL-Server
522,2,22,2,269.99,0.07,1714563465.450598,SQL-Server
522,3,21,1,269.99,0.05,1714563465.450598,SQL-Server
523,1,12,1,549.99,0.2,1714563465.450598,SQL-Server
523,2,20,1,599.99,0.05,1714563465.450598,SQL-Server
523,3,5,2,1320.99,0.1,1714563465.450598,SQL-Server
523,4,16,2,599.99,0.07,1714563465.450598,SQL-Server
524,1,11,1,1680.99,0.07,1714563465.450598,SQL-Server
524,2,2,1,749.99,0.05,1714563465.450598,SQL-Server
524,3,9,1,2999.99,0.2,1714563465.450598,SQL-Server
524,4,3,2,999.99,0.07,1714563465.450598,SQL-Server
524,5,26,1,599.99,0.05,1714563465.450598,SQL-Server
525,1,9,2,2999.99,0.07,1714563465.450598,SQL-Server
525,2,6,2,469.99,0.07,1714563465.450598,SQL-Server
525,3,10,1,1549.0,0.1,1714563465.450598,SQL-Server
526,1,3,2,999.99,0.1,1714563465.450598,SQL-Server
526,2,8,1,1799.99,0.1,1714563465.450598,SQL-Server
526,3,21,1,269.99,0.05,1714563465.450598,SQL-Server
526,4,15,1,529.99,0.07,1714563465.450598,SQL-Server
527,1,18,2,449.0,0.07,1714563465.450598,SQL-Server
527,2,4,1,2899.99,0.2,1714563465.450598,SQL-Server
527,3,19,1,449.0,0.1,1714563465.450598,SQL-Server
527,4,9,2,2999.99,0.2,1714563465.450598,SQL-Server
528,1,21,2,269.99,0.05,1714563465.450598,SQL-Server
529,1,12,2,549.99,0.07,1714563465.450598,SQL-Server
530,1,2,2,749.99,0.05,1714563465.450598,SQL-Server
530,2,4,1,2899.99,0.07,1714563465.450598,SQL-Server
530,3,6,2,469.99,0.2,1714563465.450598,SQL-Server
531,1,6,1,469.99,0.2,1714563465.450598,SQL-Server
531,2,12,2,549.99,0.2,1714563465.450598,SQL-Server
531,3,25,1,499.99,0.07,1714563465.450598,SQL-Server
532,1,17,2,429.0,0.07,1714563465.450598,SQL-Server
532,2,16,2,599.99,0.2,1714563465.450598,SQL-Server
532,3,12,1,549.99,0.1,1714563465.450598,SQL-Server
533,1,4,1,2899.99,0.2,1714563465.450598,SQL-Server
533,2,12,2,549.99,0.1,1714563465.450598,SQL-Server
533,3,10,1,1549.0,0.2,1714563465.450598,SQL-Server
533,4,25,1,499.99,0.05,1714563465.450598,SQL-Server
534,1,21,2,269.99,0.05,1714563465.450598,SQL-Server
534,2,9,2,2999.99,0.05,1714563465.450598,SQL-Server
534,3,2,1,749.99,0.07,1714563465.450598,SQL-Server
534,4,24,2,549.99,0.1,1714563465.450598,SQL-Server
535,1,24,1,549.99,0.05,1714563465.450598,SQL-Server
535,2,15,1,529.99,0.1,1714563465.450598,SQL-Server
535,3,22,2,269.99,0.1,1714563465.450598,SQL-Server
536,1,22,1,269.99,0.1,1714563465.450598,SQL-Server
536,2,2,1,749.99,0.1,1714563465.450598,SQL-Server
536,3,12,2,549.99,0.05,1714563465.450598,SQL-Server
536,4,14,1,269.99,0.07,1714563465.450598,SQL-Server
537,1,10,1,1549.0,0.05,1714563465.450598,SQL-Server
537,2,26,1,599.99,0.05,1714563465.450598,SQL-Server
537,3,17,2,429.0,0.1,1714563465.450598,SQL-Server
537,4,25,2,499.99,0.2,1714563465.450598,SQL-Server
538,1,2,2,749.99,0.2,1714563465.450598,SQL-Server
539,1,9,2,2999.99,0.1,1714563465.450598,SQL-Server
539,2,23,1,299.99,0.05,1714563465.450598,SQL-Server
539,3,21,2,269.99,0.07,1714563465.450598,SQL-Server
540,1,19,1,449.0,0.1,1714563465.450598,SQL-Server
540,2,26,2,599.99,0.1,1714563465.450598,SQL-Server
540,3,23,2,299.99,0.07,1714563465.450598,SQL-Server
541,1,22,2,269.99,0.05,1714563465.450598,SQL-Server
542,1,16,2,599.99,0.2,1714563465.450598,SQL-Server
542,2,9,1,2999.99,0.1,1714563465.450598,SQL-Server
542,3,20,1,599.99,0.1,1714563465.450598,SQL-Server
542,4,19,2,449.0,0.2,1714563465.450598,SQL-Server
543,1,25,1,499.99,0.2,1714563465.450598,SQL-Server
543,2,18,1,449.0,0.2,1714563465.450598,SQL-Server
543,3,26,2,599.99,0.05,1714563465.450598,SQL-Server
544,1,12,1,549.99,0.05,1714563465.450598,SQL-Server
544,2,17,1,429.0,0.1,1714563465.450598,SQL-Server
544,3,21,1,269.99,0.05,1714563465.450598,SQL-Server
545,1,25,2,499.99,0.2,1714563465.450598,SQL-Server
545,2,6,1,469.99,0.07,1714563465.450598,SQL-Server
545,3,24,1,549.99,0.2,1714563465.450598,SQL-Server
545,4,20,2,599.99,0.07,1714563465.450598,SQL-Server
546,1,17,2,429.0,0.05,1714563465.450598,SQL-Server
546,2,8,1,1799.99,0.1,1714563465.450598,SQL-Server
546,3,18,2,449.0,0.07,1714563465.450598,SQL-Server
547,1,11,2,1680.99,0.05,1714563465.450598,SQL-Server
547,2,9,1,2999.99,0.2,1714563465.450598,SQL-Server
547,3,5,1,1320.99,0.1,1714563465.450598,SQL-Server
548,1,8,1,1799.99,0.1,1714563465.450598,SQL-Server
548,2,11,2,1680.99,0.07,1714563465.450598,SQL-Server
549,1,15,1,529.99,0.07,1714563465.450598,SQL-Server
549,2,16,1,599.99,0.05,1714563465.450598,SQL-Server
549,3,3,1,999.99,0.07,1714563465.450598,SQL-Server
549,4,7,1,3999.99,0.05,1714563465.450598,SQL-Server
549,5,13,2,269.99,0.1,1714563465.450598,SQL-Server
550,1,4,1,2899.99,0.05,1714563465.450598,SQL-Server
551,1,16,1,599.99,0.05,1714563465.450598,SQL-Server
551,2,26,1,599.99,0.07,1714563465.450598,SQL-Server
551,3,11,2,1680.99,0.2,1714563465.450598,SQL-Server
551,4,15,2,529.99,0.2,1714563465.450598,SQL-Server
552,1,23,1,299.99,0.2,1714563465.450598,SQL-Server
552,2,2,1,749.99,0.2,1714563465.450598,SQL-Server
552,3,24,1,549.99,0.2,1714563465.450598,SQL-Server
552,4,18,1,449.0,0.1,1714563465.450598,SQL-Server
552,5,19,2,449.0,0.2,1714563465.450598,SQL-Server
553,1,24,1,549.99,0.1,1714563465.450598,SQL-Server
553,2,18,2,449.0,0.07,1714563465.450598,SQL-Server
553,3,12,1,549.99,0.07,1714563465.450598,SQL-Server
554,1,3,2,999.99,0.07,1714563465.450598,SQL-Server
554,2,22,1,269.99,0.05,1714563465.450598,SQL-Server
554,3,4,2,2899.99,0.2,1714563465.450598,SQL-Server
555,1,8,1,1799.99,0.2,1714563465.450598,SQL-Server
555,2,7,1,3999.99,0.1,1714563465.450598,SQL-Server
555,3,20,2,599.99,0.07,1714563465.450598,SQL-Server
556,1,16,1,599.99,0.1,1714563465.450598,SQL-Server
556,2,4,2,2899.99,0.2,1714563465.450598,SQL-Server
557,1,9,2,2999.99,0.1,1714563465.450598,SQL-Server
557,2,10,1,1549.0,0.1,1714563465.450598,SQL-Server
558,1,7,1,3999.99,0.07,1714563465.450598,SQL-Server
558,2,16,1,599.99,0.07,1714563465.450598,SQL-Server
558,3,9,1,2999.99,0.1,1714563465.450598,SQL-Server
558,4,21,2,269.99,0.05,1714563465.450598,SQL-Server
558,5,10,2,1549.0,0.07,1714563465.450598,SQL-Server
559,1,15,2,529.99,0.1,1714563465.450598,SQL-Server
559,2,6,1,469.99,0.1,1714563465.450598,SQL-Server
559,3,7,2,3999.99,0.07,1714563465.450598,SQL-Server
560,1,16,1,599.99,0.05,1714563465.450598,SQL-Server
560,2,26,2,599.99,0.1,1714563465.450598,SQL-Server
561,1,15,2,529.99,0.05,1714563465.450598,SQL-Server
561,2,18,1,449.0,0.05,1714563465.450598,SQL-Server
561,3,5,1,1320.99,0.05,1714563465.450598,SQL-Server
561,4,17,2,429.0,0.07,1714563465.450598,SQL-Server
562,1,25,2,499.99,0.07,1714563465.450598,SQL-Server
562,2,26,1,599.99,0.05,1714563465.450598,SQL-Server
563,1,6,2,469.99,0.1,1714563465.450598,SQL-Server
563,2,19,1,449.0,0.05,1714563465.450598,SQL-Server
563,3,13,2,269.99,0.1,1714563465.450598,SQL-Server
564,1,4,1,2899.99,0.2,1714563465.450598,SQL-Server
564,2,15,1,529.99,0.2,1714563465.450598,SQL-Server
565,1,18,1,449.0,0.2,1714563465.450598,SQL-Server
565,2,25,2,499.99,0.1,1714563465.450598,SQL-Server
565,3,9,1,2999.99,0.05,1714563465.450598,SQL-Server
565,4,17,1,429.0,0.1,1714563465.450598,SQL-Server
566,1,24,2,549.99,0.07,1714563465.450598,SQL-Server
566,2,7,2,3999.99,0.2,1714563465.450598,SQL-Server
566,3,8,1,1799.99,0.1,1714563465.450598,SQL-Server
566,4,21,2,269.99,0.2,1714563465.450598,SQL-Server
567,1,9,1,2999.99,0.2,1714563465.450598,SQL-Server
567,2,5,1,1320.99,0.07,1714563465.450598,SQL-Server
568,1,5,1,1320.99,0.05,1714563465.450598,SQL-Server
568,2,10,1,1549.0,0.05,1714563465.450598,SQL-Server
569,1,16,1,599.99,0.05,1714563465.450598,SQL-Server
569,2,24,2,549.99,0.1,1714563465.450598,SQL-Server
570,1,18,1,449.0,0.07,1714563465.450598,SQL-Server
570,2,24,2,549.99,0.1,1714563465.450598,SQL-Server
570,3,3,2,999.99,0.2,1714563465.450598,SQL-Server
570,4,11,1,1680.99,0.1,1714563465.450598,SQL-Server
570,5,16,1,599.99,0.05,1714563465.450598,SQL-Server
571,1,4,1,2899.99,0.05,1714563465.450598,SQL-Server
571,2,9,1,2999.99,0.1,1714563465.450598,SQL-Server
572,1,3,1,999.99,0.05,1714563465.450598,SQL-Server
572,2,13,2,269.99,0.1,1714563465.450598,SQL-Server
572,3,11,2,1680.99,0.2,1714563465.450598,SQL-Server
573,1,2,1,749.99,0.2,1714563465.450598,SQL-Server
574,1,26,1,599.99,0.05,1714563465.450598,SQL-Server
574,2,13,2,269.99,0.1,1714563465.450598,SQL-Server
574,3,12,2,549.99,0.1,1714563465.450598,SQL-Server
574,4,23,2,299.99,0.1,1714563465.450598,SQL-Server
574,5,11,2,1680.99,0.05,1714563465.450598,SQL-Server
575,1,4,2,2899.99,0.07,1714563465.450598,SQL-Server
575,2,12,1,549.99,0.2,1714563465.450598,SQL-Server
576,1,9,1,2999.99,0.1,1714563465.450598,SQL-Server
577,1,3,2,999.99,0.2,1714563465.450598,SQL-Server
578,1,21,1,269.99,0.07,1714563465.450598,SQL-Server
578,2,25,2,499.99,0.2,1714563465.450598,SQL-Server
578,3,18,2,449.0,0.05,1714563465.450598,SQL-Server
578,4,8,2,1799.99,0.2,1714563465.450598,SQL-Server
579,1,7,2,3999.99,0.05,1714563465.450598,SQL-Server
579,2,6,1,469.99,0.2,1714563465.450598,SQL-Server
580,1,16,2,599.99,0.2,1714563465.450598,SQL-Server
580,2,15,1,529.99,0.07,1714563465.450598,SQL-Server
580,3,21,2,269.99,0.2,1714563465.450598,SQL-Server
580,4,9,2,2999.99,0.07,1714563465.450598,SQL-Server
580,5,19,1,449.0,0.2,1714563465.450598,SQL-Server
581,1,8,2,1799.99,0.07,1714563465.450598,SQL-Server
582,1,10,2,1549.0,0.2,1714563465.450598,SQL-Server
582,2,17,2,429.0,0.07,1714563465.450598,SQL-Server
583,1,15,2,529.99,0.2,1714563465.450598,SQL-Server
584,1,19,1,449.0,0.07,1714563465.450598,SQL-Server
584,2,23,1,299.99,0.07,1714563465.450598,SQL-Server
584,3,15,1,529.99,0.1,1714563465.450598,SQL-Server
584,4,22,1,269.99,0.05,1714563465.450598,SQL-Server
584,5,8,2,1799.99,0.07,1714563465.450598,SQL-Server
585,1,10,1,1549.0,0.2,1714563465.450598,SQL-Server
585,2,18,2,449.0,0.2,1714563465.450598,SQL-Server
585,3,15,1,529.99,0.05,1714563465.450598,SQL-Server
585,4,12,2,549.99,0.07,1714563465.450598,SQL-Server
586,1,11,2,1680.99,0.1,1714563465.450598,SQL-Server
586,2,23,2,299.99,0.2,1714563465.450598,SQL-Server
587,1,24,1,549.99,0.05,1714563465.450598,SQL-Server
587,2,23,1,299.99,0.05,1714563465.450598,SQL-Server
587,3,18,1,449.0,0.05,1714563465.450598,SQL-Server
587,4,21,1,269.99,0.2,1714563465.450598,SQL-Server
588,1,10,2,1549.0,0.07,1714563465.450598,SQL-Server
588,2,23,1,299.99,0.2,1714563465.450598,SQL-Server
589,1,15,2,529.99,0.05,1714563465.450598,SQL-Server
590,1,2,2,749.99,0.1,1714563465.450598,SQL-Server
590,2,20,1,599.99,0.07,1714563465.450598,SQL-Server
590,3,8,2,1799.99,0.05,1714563465.450598,SQL-Server
590,4,5,2,1320.99,0.1,1714563465.450598,SQL-Server
590,5,24,1,549.99,0.1,1714563465.450598,SQL-Server
591,1,16,2,599.99,0.05,1714563465.450598,SQL-Server
